field sample ID,sample type,sample type code,year,river code,floodplain code/State RW,site code,trap #/HJ rep #,sample count,sample collection date,weeknum,dayofyear,person Iding,ID date,completed verification by,vial count,genus,species,male/female/nymph,total count
PT17/NY/DM-4/001,PITFALL,PT,2017,MF,NY,DM,4,1,6-Jun-17,23,157,MR,18-Jul-17,,1 of 1,CAPNIIDAE,,,1
PT17/NY/DM-4/001,PITFALL,PT,2017,MF,NY,DM,4,1,6-Jun-17,23,157,MR,18-Jul-17,,1 of 1,DIURA,SPP,Nymph,1
PT17/NY/DM-3/001,PITFALL,PT,2017,MF,NY,DM,3,1,6-Jun-17,23,157,MR,18-Jul-17,,1 OF 1,PARAPERLA,FRONTALIS,NYMPH,1
PT17/NY/DM-2/001,PITFALL,PT,2017,MF,NY,DM,2,1,6-Jun-17,23,157,MR,18-Jul-17,,1 OF 1,PARAPERLA,FRONTALIS,Nymph,1
PT17/NY/DM-2/001,PITFALL,PT,2017,MF,NY,DM,2,1,6-Jun-17,23,157,MR,18-Jul-17,,1 OF 1,SWELTSA,,FEMALE,1
PT17/NY/DM-3/001,PITFALL,PT,2017,MF,NY,DM,3,1,6-Jun-17,23,157,MR,18-Jul-17,,1 OF 1,SWELTSA,SPP,,1
PT17/NY/DM-2/001,PITFALL,PT,2017,MF,NY,DM,2,1,6-Jun-17,23,157,MR,18-Jul-17,,1 OF 1,SWELTSA,SPP,Nymph,2
SW17/NY/DM/001,SWEEP,SW,2017,MF,NY,DM,-,1,6-Jun-17,23,157,MR,18-Jul-17,,1 of 1,ALLOPERLA,SEVERA,FEMALE,1
PT17/NY/MR-1/001,PITFALL,PT,2017,MF,NY,MR,1,1,6-Jun-17,23,157,KW,18-Jul-17,JG,1 of 1,SWELTSA,COLORADENSIS,FEMALE,2
PT17/NY/MR-1/001,PITFALL,PT,2017,MF,NY,MR,1,1,6-Jun-17,23,157,KW,18-Jul-17,JG,1 of 1,SWELTSA,SPP,Nymph,5
PT17/NY/MR-2/001,PITFALL,PT,2017,MF,NY,MR,2,1,6-Jun-17,23,157,GF,25-Jul-17,,1 OF 1,PARAPERLA,FRONTALIS,Nymph,1
PT17/NY/MR-3/001,PITFALL,PT,2017,MF,NY,MR,3,1,6-Jun-17,23,157,MR,9-Aug-17,JG,1 OF 1,SWELTSA,COLORADENSIS,FEMALE,1
PT17/NY/MR-5/001,PITFALL,PT,2017,MF,NY,MR,5,1,6-Jun-17,23,157,MR,9-Aug-17,KW,1 OF 1,SWELTSA,COLORADENSIS,FEMALE,1
PT17/NY/MR-3/001,PITFALL,PT,2017,MF,NY,MR,3,1,6-Jun-17,23,157,MR,9-Aug-17,JG,1 OF 1,SWELTSA,SPP,NYMPH,1
PT17/NY/MR-5/001,PITFALL,PT,2017,MF,NY,MR,5,1,6-Jun-17,23,157,MR,9-Aug-17,KW,1 OF 1,SWELTSA,SPP,NYMPH,2
PT17/NF/MR-4/001,PITFALL,PT,2017,MF,NY,MR,4,1,6-Jun-17,23,157,GF,1-Oct-17,,1 of 1,Isocapnia,grandis,Nymph,1
PT17/NF/MR-4/001,PITFALL,PT,2017,MF,NY,MR,4,1,6-Jun-17,23,157,GF,1-Oct-17,,1 OF 1 ,Isocapnia,GRANDIS,Female,1
PT17/NY/MR-2/001,PITFALL,PT,2017,MF,NY,MR,2,1,6-Jun-17,23,157,GF,1-Oct-17,,1 OF 1 ,Paraperla,FRONTALIS,Nymph,1
SW17/NY/MR/001,SWEEP,SW,2017,MF,NY,MR,-,1,6-Jun-17,23,157,WS,10-Apr-18,,1 OF  1,SWELTSA,COLORADENSIS,FEMALE,1
PT17/NY/MR-4/001,PITFALL,PT,2017,MF,NY,MR,4,1,6-Jun-17,23,157,GF,-,,1 of 1,Kathroperla,PERDITA,NYMPH,1
PT17/NY/DM-1/001,PITFALL,PT,2017,MF,NY,DM,1,1,6-Jun-17,23,157,MR,,JG,1 OF 1,PARAPERLA,FRONTALIS,NYMPH,2
PT17/NY/DM-1/001,PITFALL,PT,2017,MF,NY,DM,1,1,6-Jun-17,23,157,,,JG,1 OF 1,SWELTSA,SPP,FEMALE,1
SW17/MF/NYDM/002,SWEEP,SW,2017,MF,NY,DM,-,2,6-Jun-17,23,157,GF,,JG,1 OF 1,ALLOPERLA,SEVERA,FEMALE,8
PT17/MF/ESDT-5/001,PITFALL,PT,2017,MF,ES,DT,5,1,7-Jun-17,23,158,KW,18-Jul-17,JG,1 of 1,DIURA,SPP,nymph,1
PT17/MF/ESDT-5/001,PITFALL,PT,2017,MF,ES,DT,5,1,7-Jun-17,23,158,KW,18-Jul-17,JG,1 of 1,SWELTSA,COLORADENSIS,FEMALE,2
PT17/MF/ESDT-5/001,PITFALL,PT,2017,MF,ES,DT,5,1,7-Jun-17,23,158,KW,18-Jul-17,JG,1 of 1,SWELTSA,COLORADENSIS,male,3
PT17/MF/ESBC-5/002,PITFALL,PT,2017,MF,ES,BC,5,2,7-Jun-17,23,158,GF,25-Jul-17,,1 OF 1,Claassenia,SABULOSA,male,1
PT17/MF/ESBC-6/001,PITFALL,PT,2017,MF,ES,BC,6,1,7-Jun-17,23,158,MR,9-Aug-17,,1 OF 1,DIURA,KNOWLTONI,FEMALE,1
PT17/MF/ESDT-7/001,PITFALL,PT,2017,MF,ES,DT,7,1,7-Jun-17,23,158,MR,9-Aug-17,JG,1 OF 1 ,SWELTSA,COLORADENSIS,FEMALE,1
PT17/MF/ESDT-4/001,PITFALL,PT,2017,MF,ES,DT,4,1,7-Jun-17,23,158,MR,9-Aug-17,JG,1 OF 1,SWELTSA,COLORADENSIS,NYMPH,3
PT17/MF/ESDT-3/001,PITFALL,PT,2017,MF,ES,DT,3,1,7-Jun-17,23,158,KW,14-Aug-17,,1 of 1,SWELTSA,COLORADENSIS,MALE,1
PT17/MF/ESDT-3/001,PITFALL,PT,2017,MF,ES,DT,3,1,7-Jun-17,23,158,KW,14-Aug-17,JG,1 of 1,SWELTSA,SPP,NYMPH,2
PT17/MF/ESDT-6/001,PITFALL,PT,2017,MF,ES,DT,6,1,7-Jun-17,23,158,MR,16-Aug-17,,1 OF 1,SWELTSA,COLORADENSIS,MALE,1
PT17/MF/ESDT-6/001,PITFALL,PT,2017,MF,ES,DT,6,1,7-Jun-17,23,158,MR,16-Aug-17,,1 OF 1,SWELTSA,COLORADENSIS,FEMALE,1
PT17/MF/ESDT-6/001,PITFALL,PT,2017,MF,ES,DT,6,1,7-Jun-17,23,158,MR,16-Aug-17,,1 OF 1,SWELTSA,SPP,NYMPH,2
SW17/MF/ESBC/001,SWEEP,SW,2017,MF,ES,BC,-,1,7-Jun-17,23,158,GF,17-Aug-17,JG,1 OF 1,SWELTSA,COLORADENSIS,MALE,2
PT17/MF/ESBC-5/002,PITFALL,PT,2017,MF,ES,BC,5,1,7-Jun-17,23,158,GF,1-Oct-17,,1 OF 1 ,Classenia,sabulosa,Male,1
SW17/MF/ESPB/001,SWEEP,SW,2017,MF,ES,PB,-,1,7-Jun-17,23,158,WS,16-Apr-18,,1 OF 1,SWELTSA,COLORADENSIS,FEMALE,1
SW17/MF/ESPB/001,SWEEP,SW,2017,MF,ES,PB,-,1,7-Jun-17,23,158,WS,16-Apr-18,,1 0f 1,SWELTSA,COLORADENSIS,MALE,1
PT17/NF/GRSM-4/001,PITFALL,PT,2017,NF,GR,SM,4,1,8-Jun-17,23,159,MR,18-Jul-17,,1 of 1,ALLOPERLA,SPP,Nymph,1
PT17/NF/GRSM-2/003,PITFALL,PT,2017,NF,GR,SM,2,3,8-Jun-17,23,159,MR,18-Jul-17,,1 OF 1,PTERONARCYS,DORSATA,male,1
PT17/NF/GRSM-2/003,PITFALL,PT,2017,NF,GR,SM,2,3,8-Jun-17,23,159,MR,18-Jul-17,JG,1 OF 1,SWELTSA,COLORADENSIS,Nymph,1
PT17/NF/GRUT-1/003,PITFALL,PT,2017,NF,GR,UT,1,3,8-Jun-17,23,159,MR,18-Jul-17,,1 of 1,PARAPERLA,FRONTALIS,Nymph,1
PT17/MF/WGDN-1/002,PITFALL,PT,2017,MF,WG,DN,1,2,8-Jun-17,23,159,GF,25-Jul-17,,1 OF 1,CHLOROPERLIDAE,,,1
PT17/MF/NYOU-9/002,PITFALL,PT,2017,MF,NY,OU,9,2,8-Jun-17,23,159,GF,25-Jul-17,,1 OF 1,ISOPERLA,SPP,Nymph,1
PT17/NF/GRSM-3/002,PITFALL,PT,2017,NF,GR,SM,3,2,8-Jun-17,23,159,GF,25-Jul-17,,1 OF 1,PTERONARCELLA,BADIA ,male,1
PT17/MF/NYOU-10/003,PITFALL,PT,2017,MF,NY,OU,10,3,8-Jun-17,23,159,GF,8-Aug-17,JG,1 OF 1 ,SWELTSA,COLORADENSIS,NYMPH,1
PT17/MF/NYOU-10/003,PITFALL,PT,2017,MF,NY,OU,10,3,8-Jun-17,23,159,GF,8-Aug-17,JG,1 OF 1 ,SWELTSA,COLORADENSIS,MALE,1
PT17/MF/NYOU-10/003,PITFALL,PT,2017,MF,NY,OU,10,3,8-Jun-17,23,159,GF,8-Aug-17,,1 of 1,SWELTSA,COLORADENSIS,FEMALE,1
PT17/NF/GRSM-1/003,PITFALL,PT,2017,NF,GR,SM,1,3,8-Jun-17,23,159,GF,8-Aug-17,JG,1 OF 1 ,PTERONARCYS,SPP,NYMPH,1
PT17/NF/GRSM-1/003,PITFALL,PT,2017,NF,GR,SM,1,3,8-Jun-17,23,159,GF,8-Aug-17,,1 of 1,PTERONARCYS,SPP,NYMPH,1
PT17/NF/GRSM-1/003,PITFALL,PT,2017,NF,GR,SM,1,3,8-Jun-17,23,159,GF,8-Aug-17,JG,1 of 1,SWELTSA,COLORADENSIS,NYMPH,5
PT17/NF/GRSM-1/003,PITFALL,PT,2017,NF,GR,SM,1,3,8-Jun-17,23,159,GF,8-Aug-17,,1 OF 1 ,SWELTSA,COLORADENSIS,NYMPH,5
PT17/MF/WGDN-2/001,PITFALL,PT,2017,MF,WG,DN,2,1,8-Jun-17,23,159,MR,9-Aug-17,,1 OF 1,SWELTSA,COLORADENSIS,FEMALE,1
PT17/NF/GRUT-5/002,PITFALL,PT,2017,NF,GR,UT,5,2,8-Jun-17,23,159,MR,9-Aug-17,JG,1 OF 1,SWELTSA,COLORADENSIS,FEMALE,1
PT17/NF/GRUT-5/002,PITFALL,PT,2017,NF,GR,UT,5,2,8-Jun-17,23,159,MR,9-Aug-17,JG,1 OF 1 ,SWELTSA,COLORADENSIS,NYMPH,2
PT17/MF/WGDN-4/003,PITFALL,PT,2017,MF,WG,DN,4,3,8-Jun-17,23,159,MR,15-Aug-17,,1 OF 1,DIURA,SPP,NYMPH,2
PT17/MF/WGDN-4/003,PITFALL,PT,2017,MF,WG,DN,4,3,8-Jun-17,23,159,MR,15-Aug-17,,1 OF 1 ,ISOPERLA,PATRICIA,NYMPH,1
PT17/MF/WGDN-4/003,PITFALL,PT,2017,MF,WG,DN,4,3,8-Jun-17,23,159,MR,15-Aug-17,,1 OF 1,SWELTSA,ALBERTENSIS,FEMALE,1
PT17/MF/WGDN-1/002,PITFALL,PT,2017,MF,WG,DN,1,2,8-Jun-17,23,159,GF,1-Oct-17,,1 OF 1 ,,,,
PT17/NF/GRSM-3/002,PITFALL,PT,2017,NF,GR,SM,3,2,8-Jun-17,23,159,GF,1-Oct-17,,1 OF 1 ,PTERONARCELLA,BADIA ,MALE,1
PT17/MF/NYOU-9/002,PITFALL,PT,2017,MF,NY,OU,9,2,8-Jun-17,23,159,GF,1-Oct-17,,1 of 1 ,Isoperla ,spp,Nymph,1
PT17/NF/GRUT-4/003,PITFALL,PT,2017,NF,GR,UT,4,3,8-Jun-17,23,159,WS,10-Apr-18,,1 0f 1,SWELTSA,COLORADENSIS,FEMALE,2
PT17/NF/GRUT-4/003,PITFALL,PT,2017,NF,GR,UT,4,3,8-Jun-17,23,159,GF,,,1 0f 1,Paraperla,FRONTALIS,NYMPH,1
PT17/NF/CBCC-5/002,PITFALL,PT,2017,NF,CB,CC,5,2,9-Jun-17,23,160,KW,18-Jul-17,JG,1 of 1,DIURA,KNOWLTONI,male,1
PT17/NF/CBCC-5/002,PITFALL,PT,2017,NF,CB,CC,5,2,9-Jun-17,23,160,KW,18-Jul-17,JG,1 of 1,SWELTSA,SPP,Nymph,2
PT17/NF/WUMD-1/005,PITFALL,PT,2017,NF,WU,MD,1,5,9-Jun-17,23,160,1,18-Jul-17,JG,1 of 1,SKWALA,CURVATA,FEMALE ,1
PT17/NF/CBGF-1/005,PITFALL,PT,2017,NF,CB,GF,1,5,9-Jun-17,23,160,KW,21-Jul-17,JG,1 of 1,SWELTSA,COLORADENSIS,MALE,1
PT17/NF/CBGF-1/005,PITFALL,PT,2017,NF,CB,GF,1,5,9-Jun-17,23,160,KW,21-Jul-17,JG,1 of 1,SWELTSA,COLORADENSIS,FEMALE,1
PT17/NF/CBGF-1/005,PITFALL,PT,2017,NF,CB,GF,1,5,9-Jun-17,23,160,KW,21-Jul-17,JG,1 of 1,SWELTSA,COLORADENSIS,NYMPH,1
PT17/NF/CBGF-1/005,PITFALL,PT,2017,NF,CB,GF,1,5,9-Jun-17,23,160,KW,21-Jul-17,JG,1 of 1,SWELTSA,SOREALIS,NYMPH,1
SW17/NF/CBGF/004,SWEEP,SW,2017,NF,CB,GF,-,4,9-Jun-17,23,160,GF,25-Jul-17,,1 OF 1,SWELTSA,COLORADENSIS,male,1
PT17/NF/WULW-4/006,PITFALL,PT,2017,NF,WU,LW,4,6,9-Jun-17,23,160,GF,25-Jul-17,,1 OF 1,SWELTSA,SPP,Nymph,1
SW17/NF/WULW/002,SWEEP,SW,2017,NF,WU,LW,-,2,9-Jun-17,23,160,GF,25-Jul-17,,1 OF 1,ISOCAPNIA,INTEGRA,FEMALE,2
SW17/NF/WULW/002,SWEEP,SW,2017,NF,WU,LW,-,2,9-Jun-17,23,160,GF,25-Jul-17,,1 OF 1,ISOCAPNIA,INTEGRA,male,3
PT17/NF/WUMD-5/005,PITFALL,PT,2017,NF,WU,MD,5,5,9-Jun-17,23,160,MR,9-Aug-17,JG,1 OF 1 ,SWELTSA,COLORADENSIS,MALE,1
RK17/NF/WULW/005,ROCKPICK,RK,2017,NF,WU,LW,-,5,9-Jun-17,23,160,MR,15-Aug-17,JG,1 OF 1,SWELTSA,COLORADENSIS,FEMALE,1
PT17/NF/CBCC-2/001,PITFALL,PT,2017,NF,CB,CC,2,1,9-Jun-17,23,160,GF,16-Aug-17,JG,1 OF 1,SWELTSA,COLORADENSIS,FEMALE,2
PT17/NF/CBCC-2/001,PITFALL,PT,2017,NF,CB,CC,2,1,9-Jun-17,23,160,GF,16-Aug-17,JG,1 OF 1,SWELTSA,COLORADENSIS,MALE,1
PT17/NF/WULW-1/005,PITFALL,PT,2017,NF,WU,LW,1,5,9-Jun-17,23,160,GF,16-Aug-17,JG,1 OF 1,SWELTSA,COLORADENSIS,MALE,1
PT17/NF/WULW-1/005,PITFALL,PT,2017,NF,WU,LW,1,5,9-Jun-17,23,160,GF,16-Aug-17,JG,1 OF 1,SWELTSA,COLORADENSIS,NYMPH,2
RK17/NF/WUMD/006,ROCKPICK,RK,2017,NF,WU,MD,-,6,9-Jun-17,23,160,GF,16-Aug-17,JG,1 OF 1,Chloroperlidae,SPP,NYMPH,1
SW17/NF/WUMD/003,SWEEP,SW,2017,NF,WU,MD,-,3,9-Jun-17,23,160,GF,16-Aug-17,JG,1 OF 1,SWELTSA,COLORADENSIS,MALE,1
SW17/NF/CBCC/002,SWEEP,SW,2017,NF,CB,CC,-,2,9-Jun-17,23,160,GF,17-Aug-17,,1 OF 1,SWELTSA,COLORADENSIS,MALE,2
SW17/NF/CBCC/002,SWEEP,SW,2017,NF,CB,CC,-,2,9-Jun-17,23,160,GF,17-Aug-17,,1 OF 1,SWELTSA,COLORADENSIS,FEMALE,1
PT17/NF/WULW-2/004,PITFALL,PT,2017,NF,WU,LW,2,4,9-Jun-17,23,160,MR,8-Sep-17,,1 OF 1,ISOPERLA,SPP,NYMPH,1
PT17/NF/WULW-2/004,PITFALL,PT,2017,NF,WU,LW,2,4,9-Jun-17,23,160,MR,8-Sep-17,,1 OF 1,SWELTSA,COLORADENSIS,MALE,6
PT17/NF/WULW-2/004,PITFALL,PT,2017,NF,WU,LW,2,4,9-Jun-17,23,160,MR,8-Sep-17,,1 OF 1,SWELTSA,COLORADENSIS,FEMALE,2
SW17/NF/CBCC/002,Sweep,SW,2017,NF,CB,CC,-,1,9-Jun-17,23,160,GF,1-Oct-17,,1 OF 1,Isocapnia,INTEGRA,Male,1
PT17/NF/WULW-5/004,PITFALL,PT,2017,NF,WU,LW,5,4,9-Jun-17,23,160,GF,1-Oct-17,,1 OF 1 ,ISOCAPNIA ,INTEGRA,MALE,1
PT17/NF/WULW-3/004,PITFALL,PT,2017,NF,WU,LW,3,4,9-Jun-17,23,160,GF,-,,1 0f 1,DIURA,SPP,NYMPH,1
PT17/NF/WULW-3/004,PITFALL,PT,2017,NF,WU,LW,3,4,9-Jun-17,23,160,GF,-,,1 0f 1,Isoperla,SPP,NYMPH,2
PT17/NF/WULW-3/004,PITFALL,PT,2017,NF,WU,LW,3,4,9-Jun-17,23,160,GF,-,,1 0f 1,PARAPERLA,FRONTALIS,FEMALE,1
PT17/KA/PR-6/005,PITFALL,PT,2017,KA,KA,PR,6,5,12-Jun-17,24,163,GF,8-Aug-17,JG,1 OF 1 ,ISOPERLA,FULVA,MALE,2
PT17/KA/PR-8/002,PITFALL,PT,2017,KA,KA,PR,8,2,12-Jun-17,24,163,GF,8-Aug-17,JG,1 OF 1,ISOPERLA,FULVA,FEMALE,1
PT17/KA/PR-6/005,PITFALL,PT,2017,KA,KA,PR,6,5,12-Jun-17,24,163,GF,8-Aug-17,,1 of 1,SKWALA,AMERICANA,FEMALE,2
PT17/KA/PR-6/005,PITFALL,PT,2017,KA,KA,PR,6,5,12-Jun-17,24,163,GF,8-Aug-17,JG,1 OF 1 ,SWELTSA,COLORADENSIS,FEMALE,1
PT17/KA/PR-6/005,PITFALL,PT,2017,KA,KA,PR,6,5,12-Jun-17,24,163,GF,8-Aug-17,,1 of 1,SWELTSA,COLORADENSIS,FEMALE,1
RK17/KA/PR/002,ROCKPICK,RK,2017,KA,KA,PR,-,3,12-Jun-17,24,163,GF,8-Aug-17,JG,1 of 1,ISOPERLA,FULVA,MALE,1
SW17/KA/PR/005,SWEEP,SW,2017,KA,KA,PR,-,5,12-Jun-17,24,163,GF,8-Aug-17,JG,1 of 1,ISOPERLA,FULVA,MALE,4
SW17/KA/PR/005,SWEEP,SW,2017,KA,KA,PR,-,5,12-Jun-17,24,163,GF,8-Aug-17,JG,1 OF 1,ISOPERLA,FULVA,FEMALE,1
SW17/KA/PR/005,SWEEP,SW,2017,KA,KA,PR,-,5,12-Jun-17,24,163,GF,8-Aug-17,JG,1 OF 1 ,SWELTSA,COLORADENSIS,FEMALE,7
PT17/KA/KB-1/001,PITFALL,PT,2017,KA,KA,KB,1,1,12-Jun-17,24,163,MR,16-Aug-17,,1 OF 1,SWELTSA,COLORADENSIS,FEMALE,1
RK17/KA/KB/001,ROCKPICK,RK,2017,KA,KA,KB,-,1,12-Jun-17,24,163,GF,16-Aug-17,JG,1 OF 1,SWELTSA,COLORADENSIS,NYMPH,1
PT17/NY/DM-3/002,PITFALL,PT,2017,MF,NY,DM,3,2,13-Jun-17,24,164,GF,8-Aug-17,JG,1 of 1,MEGARCYS,SPP,NYMPH,1
PT17/NY/DM-3/002,PITFALL,PT,2017,MF,NY,DM,3,2,13-Jun-17,24,164,GF,8-Aug-17,JG,1 of 1,SWELTSA,COLORADENSIS,FEMALE,1
PT17/NY/DM-4/002,PITFALL,PT,2017,MF,NY,DM,4,2,13-Jun-17,24,164,MR,9-Aug-17,JG,1 OF 1,SWELTSA,COLORADENSIS,MALE,1
PT17/NY/DM-5/001,PITFALL,PT,2017,MF,NY,DM,5,1,13-Jun-17,24,164,MR,9-Aug-17,JG,1 OF 1 ,SWELTSA,SPP,NYMPH,1
PT17/NY/DM-3/002,PITFALL,PT,2017,MF,NY,DM,3,2,13-Jun-17,24,164,GF,,JG,1 OF 1,PLUMIPERLA,DIVERSA,MALE,1
PT17/MF/ESPB-1/001,PITFALL,PT,2017,MF,ES,PB,1,1,14-Jun-17,24,165,KW,26-Feb-17,,1 OF 1,PARAPERLA,FRONTALIS,MALE,1
PT17/MF/ESPB-1/001,PITFALL,PT,2017,MF,ES,PB,1,1,14-Jun-17,24,165,WS,26-Feb-17,,1 OF 1,SWELTSA,COLORADENSIS,MALE,9
PT17/MF/ESPB-1/001,PITFALL,PT,2017,MF,ES,PB,1,1,14-Jun-17,24,165,WS,26-Feb-17,,1 OF 1,SWELTSA,COLORADENSIS,FEMALE,6
PT17/MF/ESBC-6/002,PITFALL,PT,2017,MF,ES,BC,6,2,14-Jun-17,24,165,GF,8-Aug-17,JG,1 OF 1,SWELTSA,COLORADENSIS,FEMALE,3
PT17/MF/ESBC-6/002,PITFALL,PT,2017,MF,ES,BC,6,2,14-Jun-17,24,165,GF,8-Aug-17,JG,1 OF 1,SWELTSA,COLORADENSIS,NYMPH,1
PT17/MF/ESBC-6/002,PITFALL,PT,2017,MF,ES,BC,6,2,14-Jun-17,24,165,GF,8-Aug-17,JG,1 OF 1,SWELTSA,COLORADENSIS,MALE,1
PT17/MF/ESPB-2/001,PITFALL,PT,2017,MF,ES,PB,2,1,14-Jun-17,24,165,KW,8-Aug-17,JG,1 OF 1,EUCAPNOPSIS,BREVICAUDA,MALE,1
PT17/MF/ESPB-2/001,PITFALL,PT,2017,MF,ES,PB,2,1,14-Jun-17,24,165,KW,8-Aug-17,,1 of 1,ISOPERLA,EBRIS,NYMPH,1
PT17/MF/ESPB-2/001,PITFALL,PT,2017,MF,ES,PB,2,1,14-Jun-17,24,165,KW,8-Aug-17,JG,1 of 1,PLUMIPERLA,DIVERSA,MALE,1
PT17/MF/ESPB-2/001,PITFALL,PT,2017,MF,ES,PB,2,1,14-Jun-17,24,165,KW,8-Aug-17,JG,1 of 2,SWELTSA,COLORADENSIS,MALE,25
PT17/MF/ESPB-2/001,PITFALL,PT,2017,MF,ES,PB,2,1,14-Jun-17,24,165,KW,8-Aug-17,JG,2 of 2,SWELTSA,COLORADENSIS,MALE,19
PT17/MF/ESPB-2/001,PITFALL,PT,2017,MF,ES,PB,2,1,14-Jun-17,24,165,KW,8-Aug-17,JG,1 of 1,SWELTSA,COLORADENSIS,FEMALE,15
PT17/MF/ESPB-2/001,PITFALL,PT,2017,MF,ES,PB,2,1,14-Jun-17,24,165,KW,8-Aug-17,JG,1 of 4,SWELTSA,SPP,NYMPH,25
PT17/MF/ESPB-2/001,PITFALL,PT,2017,MF,ES,PB,2,1,14-Jun-17,24,165,KW,8-Aug-17,JG,2 of 4,SWELTSA,SPP,NYMPH,25
PT17/MF/ESPB-2/001,PITFALL,PT,2017,MF,ES,PB,2,1,14-Jun-17,24,165,KW,8-Aug-17,JG,3 of 4,SWELTSA,SPP,NYMPH,25
PT17/MF/ESPB-2/001,PITFALL,PT,2017,MF,ES,PB,2,1,14-Jun-17,24,165,KW,8-Aug-17,JG,4 of 4,SWELTSA,SPP,NYMPH,18
PT17/MF/ESPB-3/001,PITFALL,PT,2017,MF,ES,PB,3,1,14-Jun-17,24,165,KW,12-Aug-17,JG,1 of 1,ISOPERLA,SOBRIA,NYMPH,1
PT17/MF/ESPB-3/001,PITFALL,PT,2017,MF,ES,PB,3,1,14-Jun-17,24,165,KW,12-Aug-17,JG,1 of 1,PARALEUCTRA,OCCIDENTALIS,MALE,1
PT17/MF/ESPB-3/001,PITFALL,PT,2017,MF,ES,PB,3,1,14-Jun-17,24,165,KW,12-Aug-17,JG,1 OF 1,PLUMIPERLA,DIVERSA,MALE,1
PT17/MF/ESPB-3/001,PITFALL,PT,2017,MF,ES,PB,3,1,14-Jun-17,24,165,KW,12-Aug-17,JG,1 OF 1,PLUMIPERLA,DIVERSA,NYMPH,1
PT17/MF/ESPB-3/001,PITFALL,PT,2017,MF,ES,PB,3,1,14-Jun-17,24,165,KW,12-Aug-17,JG,1 OF 1,PLUMIPERLA,DIVERSA,NYMPH,2
PT17/MF/ESPB-3/001,PITFALL,PT,2017,MF,ES,PB,3,1,14-Jun-17,24,165,KW,12-Aug-17,JG,1 OF 1,PLUMIPERLA,DIVERSA,FEMALE,1
PT17/MF/ESPB-3/001,PITFALL,PT,2017,MF,ES,PB,3,1,14-Jun-17,24,165,KW,12-Aug-17,JG,1 of 4,SWELTSA,COLORADENSIS,FEMALE,20
PT17/MF/ESPB-3/001,PITFALL,PT,2017,MF,ES,PB,3,1,14-Jun-17,24,165,KW,12-Aug-17,JG,2 of 4,SWELTSA,COLORADENSIS,FEMALE,20
PT17/MF/ESPB-3/001,PITFALL,PT,2017,MF,ES,PB,3,1,14-Jun-17,24,165,KW,12-Aug-17,JG,3 of 4,SWELTSA,COLORADENSIS,FEMALE,20
PT17/MF/ESPB-3/001,PITFALL,PT,2017,MF,ES,PB,3,1,14-Jun-17,24,165,KW,12-Aug-17,JG,4 of 4,SWELTSA,COLORADENSIS,FEMALE,6
PT17/MF/ESPB-3/001,PITFALL,PT,2017,MF,ES,PB,3,1,14-Jun-17,24,165,KW,12-Aug-17,JG,1 of 5,SWELTSA,COLORADENSIS,MALE,20
PT17/MF/ESPB-3/001,PITFALL,PT,2017,MF,ES,PB,3,1,14-Jun-17,24,165,KW,12-Aug-17,JG,2 of 5,SWELTSA,COLORADENSIS,MALE,20
PT17/MF/ESPB-3/001,PITFALL,PT,2017,MF,ES,PB,3,1,14-Jun-17,24,165,KW,12-Aug-17,JG,3 of 5,SWELTSA,COLORADENSIS,MALE,20
PT17/MF/ESPB-3/001,PITFALL,PT,2017,MF,ES,PB,3,1,14-Jun-17,24,165,KW,12-Aug-17,JG,4 of 5,SWELTSA,COLORADENSIS,MALE,20
PT17/MF/ESPB-3/001,PITFALL,PT,2017,MF,ES,PB,3,1,14-Jun-17,24,165,KW,12-Aug-17,JG,5 of 5,SWELTSA,COLORADENSIS,MALE,23
PT17/MF/ESPB-3/001,PITFALL,PT,2017,MF,ES,PB,3,1,14-Jun-17,24,165,KW,12-Aug-17,-,1 of 24,SWELTSA,SPP,NYMPH,30
PT17/MF/ESPB-3/001,PITFALL,PT,2017,MF,ES,PB,3,1,14-Jun-17,24,165,KW,12-Aug-17,-,2 of 24,SWELTSA,SPP,NYMPH,30
PT17/MF/ESPB-3/001,PITFALL,PT,2017,MF,ES,PB,3,1,14-Jun-17,24,165,KW,12-Aug-17,-,3 of 24,SWELTSA,SPP,NYMPH,30
PT17/MF/ESPB-3/001,PITFALL,PT,2017,MF,ES,PB,3,1,14-Jun-17,24,165,KW,12-Aug-17,-,4 of 24,SWELTSA,SPP,NYMPH,30
PT17/MF/ESPB-3/001,PITFALL,PT,2017,MF,ES,PB,3,1,14-Jun-17,24,165,KW,12-Aug-17,-,5 of 24,SWELTSA,SPP,NYMPH,30
PT17/MF/ESPB-3/001,PITFALL,PT,2017,MF,ES,PB,3,1,14-Jun-17,24,165,KW,12-Aug-17,-,6 of 24,SWELTSA,SPP,NYMPH,30
PT17/MF/ESPB-3/001,PITFALL,PT,2017,MF,ES,PB,3,1,14-Jun-17,24,165,KW,12-Aug-17,-,7 of 24,SWELTSA,SPP,NYMPH,30
PT17/MF/ESPB-3/001,PITFALL,PT,2017,MF,ES,PB,3,1,14-Jun-17,24,165,KW,12-Aug-17,-,8 of 24,SWELTSA,SPP,NYMPH,30
PT17/MF/ESPB-3/001,PITFALL,PT,2017,MF,ES,PB,3,1,14-Jun-17,24,165,KW,12-Aug-17,-,9 of 24,SWELTSA,SPP,NYMPH,30
